
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
1049) MIO2_NAP    22.624        0.012              97.235              0.260
1050) MOSE_NAP    22.556        0.012              97.247              0.590
1051) TXAR_NAP    22.519        0.012              97.259              0.369
1052) MNVI_NAP    22.415        0.012              97.271              1.223
1053) IAGC_NAP    22.396        0.012              97.283              0.162
1054) MNOM_NAP    22.379        0.012              97.295              1.234
1055) 1NSU_NAP    22.194        0.012              97.307              1.104
1056) HMLK_NAP    22.157        0.012              97.318              0.675
1057) TXTR_NAP    22.156        0.012              97.330              1.922
1058) MNIF_NAP    22.111        0.012              97.342              1.866
1059) OHHA_NAP    22.024        0.012              97.353              0.051
1060) ARIA_NAP    21.965        0.012              97.365              2.142
1061) MPLE_NAP    21.946        0.012              97.377              0.123
1062) TXRO_NAP    21.916        0.012              97.388              1.210
1063) KNS1_NAP    21.830        0.012              97.400              0.742
1064) MNRW_NAP    21.822        0.012              97.411              0.220
1065) TXBM_NAP    21.750        0.012              97.423              0.956
1066) TN17_NAP    21.668        0.011              97.434              0.356
1067) GASP_NAP    21.615        0.011              97.446              5.237
1068) KYGB_NAP    21.580        0.011              97.457              5.266
1069) MNAV_NAP    21.475        0.011              97.469              0.581
1070) NCG1_NAP    21.419        0.011              97.480              0.305
1071) MOMF_NAP    21.379        0.011              97.491              0.472
1072) OHMR_NAP    21.330        0.011              97.502              0.481
1073) GOAV_NAP    21.303        0.011              97.514              5.566
1074) MISJ_NAP    21.295        0.011              97.525              0.094
1075) CJTR_NAP    21.281        0.011              97.536              0.558
1076) MNAS_NAP    21.247        0.011              97.548              1.446
1077) WISN_NAP    21.185        0.011              97.559              1.176
1078) SAYA_NAP    21.005        0.011              97.570              2.431
1079) OHPR_NAP    20.903        0.011              97.581              0.640
1080) IAMT_NAP    20.888        0.011              97.592              0.257
1081) IAOK_NAP    20.799        0.011              97.603              0.133
1082) LSUA_NAP    20.762        0.011              97.614              0.354
1083) MOEL_NAP    20.756        0.011              97.625              0.562
1084) MNGA_NAP    20.571        0.011              97.636              0.884
1085) MOJC_NAP    20.504        0.011              97.647              0.495
1086) WVS5_NAP    20.453        0.011              97.658              0.830
1087) MNAA_NAP    20.431        0.011              97.668              0.193
1088) MCN1_NAP    20.403        0.011              97.679              0.469
1089) IAWS_NAP    20.298        0.011              97.690              0.134
1090) MIIT_NAP    20.282        0.011              97.701              0.282
1091) OHRI_NAP    20.082        0.011              97.711              1.723
1092) KYTH_NAP    20.064        0.011              97.722              1.048
1093) MCD1_NAP    20.062        0.011              97.733              0.812
1094) MTHN_NAP    19.902        0.011              97.743              0.973
1095) TONY_NAP    19.898        0.011              97.754              1.650
1096) CHET_NAP    19.814        0.010              97.764              0.543
1097) MIKS_NAP    19.754        0.010              97.775              0.166
1098) 1ULM_NAP    19.728        0.010              97.785              0.416
1099) SCYC_NAP    19.579        0.010              97.795              0.359
1100) NCLI_NAP    19.507        0.010              97.806              0.263
1101) SCJR_NAP    19.444        0.010              97.816              0.481
1102) GASK_NAP    19.395        0.010              97.826              0.361
1103) MIAR_NAP    19.343        0.010              97.837              0.723
1104) US2O_NAP    19.279        0.010              97.847              1.434
1105) TXHM_NAP    19.278        0.010              97.857              2.361
1106) MIHD_NAP    19.256        0.010              97.867              0.349
1107) MOMG_NAP    19.182        0.010              97.877              0.525
1108) MIGD_NAP    19.144        0.010              97.887              0.697
1109) IABL_NAP    19.139        0.010              97.898              0.465
1110) CLK1_NAP    19.131        0.010              97.908              1.388
1111) CHSN_NAP    19.076        0.010              97.918              0.991
1112) TN16_NAP    19.059        0.010              97.928              0.720
1113) KYBO_NAP    19.055        0.010              97.938              0.272
1114) OHWI_NAP    19.044        0.010              97.948              0.994
1115) VABG_NAP    19.036        0.010              97.958              1.153
1116) MOSH_NAP    18.991        0.010              97.968              1.362
1117) MNBD_NAP    18.987        0.010              97.978              0.980
1118) DEFI_NAP    18.945        0.010              97.988              0.998
1119) SFDP        18.846        0.010              97.998              1.713
1120) MINI_NAP    18.800        0.010              98.008              1.624
1121) ASND_NAP    18.776        0.010              98.018              1.399
1122) MNEX_NAP    18.752        0.010              98.028              2.121
1123) EKY1_NAP    18.633        0.010              98.038              2.053
1124) ARBT_NAP    18.611        0.010              98.048              0.664
1125) MOMO_NAP    18.586        0.010              98.058              0.780
1126) MIBC_NAP    18.268        0.010              98.067              0.615
1127) WIS1_NAP    18.250        0.010              98.077              0.975
1128) GAL1_NAP    18.220        0.010              98.087              0.807
1129) MNHB_NAP    18.207        0.010              98.096              1.346
1130) BEA5_NAP    18.139        0.010              98.106              6.465
1131) MILS_NAP    18.128        0.010              98.115              1.222
1132) MIGL_NAP    17.960        0.010              98.125              0.363
1133) CASS_NAP    17.894        0.009              98.134              0.644
1134) GOGA_NAP    17.866        0.009              98.144              0.335
1135) SIHS_NAP    17.843        0.009              98.153              0.325
1136) BGOH_NAP    17.815        0.009              98.163              0.632
1137) GANW_NAP    17.806        0.009              98.172              0.356
1138) MNPR_NAP    17.790        0.009              98.182              0.837
1139) MNFR_NAP    17.777        0.009              98.191              1.163
1140) MOVE_NAP    17.775        0.009              98.200              0.499
1141) IAAT_NAP    17.717        0.009              98.210              0.227
1142) MINH_NAP    17.650        0.009              98.219              0.767
1143) MIKK_NAP    17.589        0.009              98.228              0.623
1144) MNLK_NAP    17.534        0.009              98.238              0.607
1145) CMP1        17.390        0.009              98.247              1.906
1146) MIHL_NAP    17.388        0.009              98.256              0.704
1147) MICW_NAP    17.266        0.009              98.265              0.163
1148) MEM2_NAP    17.246        0.009              98.274              1.769
1149) MEAD_NAP    17.242        0.009              98.284              4.986
1150) MIBO_NAP    17.163        0.009              98.293              0.669
1151) IASI_NAP    17.142        0.009              98.302              0.073
1152) TN26_NAP    17.051        0.009              98.311              0.317
1153) MOWS_NAP    16.944        0.009              98.320              0.590
1154) NOR1_NAP    16.635        0.009              98.329              0.494
1155) MION_NAP    16.566        0.009              98.337              0.041
1156) MIND_NAP    16.488        0.009              98.346              1.046
1157) PABB_NAP    16.412        0.009              98.355              0.195
1158) MNBK_NAP    16.306        0.009              98.363              0.856
1159) MNDU_NAP    16.296        0.009              98.372              1.262
1160) OHTU_NAP    16.288        0.009              98.381              0.835
1161) MITU_NAP    16.265        0.009              98.389              3.147
1162) MOED_NAP    16.208        0.009              98.398              0.456
1163) MOGF_NAP    16.196        0.009              98.406              0.490
1164) GAMC_NAP    16.178        0.009              98.415              0.304
1165) IAWA_NAP    16.087        0.009              98.423              0.324
1166) KST2_NAP    16.086        0.009              98.432              0.379
1167) GRAR_NAP    16.062        0.009              98.440              0.431
1168) NDSK_NAP    15.912        0.008              98.449              0.113
1169) HDF1_NAP    15.907        0.008              98.457              13.704
1170) GABY_NAP    15.847        0.008              98.466              0.506
1171) KYSC_NAP    15.649        0.008              98.474              0.196
1172) GABR_NAP    15.605        0.008              98.482              0.433
1173) STP6_NAP    15.600        0.008              98.491              0.335
1174) KYTG_NAP    15.553        0.008              98.499              0.804
1175) HRUF_NAP    15.450        0.008              98.507              0.530
1176) OHMD_NAP    15.438        0.008              98.515              1.105
1177) MNEB_NAP    15.352        0.008              98.523              0.962
1178) IAFA_NAP    15.338        0.008              98.531              0.494
1179) LS01_NAP    15.304        0.008              98.539              0.331
1180) LS07_NAP    15.216        0.008              98.548              1.253
1181) TLDO_NAP    15.207        0.008              98.556              0.085
1182) PNR1_NAP    15.204        0.008              98.564              0.337
1183) THHR_NAP    15.047        0.008              98.572              0.350
1184) IAAA_NAP    15.011        0.008              98.580              0.717
1185) IAML_NAP    14.986        0.008              98.587              0.143
1186) MNWB_NAP    14.978        0.008              98.595              0.057
1187) MNCT_NAP    14.585        0.008              98.603              1.398
1188) CLK6_NAP    14.559        0.008              98.611              1.954
1189) ARM3_NAP    14.496        0.008              98.619              0.718
1190) LTEC_NAP    14.449        0.008              98.626              1.025
1191) IACE_NAP    14.380        0.008              98.634              0.419
1192) MNHN_NAP    14.349        0.008              98.641              1.128
1193) MNWN_NAP    14.300        0.008              98.649              0.148
1194) PSCC_NAP    14.291        0.008              98.656              0.460
1195) TN24_NAP    14.281        0.008              98.664              0.713
1196) HAST_NAP    14.278        0.008              98.672              0.038
1197) MORK_NAP    14.246        0.008              98.679              0.168
1198) MOHS_NAP    14.071        0.007              98.687              0.471
1199) MNCA_NAP    14.029        0.007              98.694              0.106
1200) KYTD_NAP    13.978        0.007              98.701              1.127
1201) MINW_NAP    13.911        0.007              98.709              1.518
1202) SUP3_NAP    13.909        0.007              98.716              2.257
1203) IATA_NAP    13.883        0.007              98.724              0.103
1204) MODR_NAP    13.822        0.007              98.731              0.222
1205) CHB1_NAP    13.811        0.007              98.738              1.105
1206) KYTF_NAP    13.708        0.007              98.745              0.188
1207) MISI_NAP    13.660        0.007              98.753              0.720
1208) IANW_NAP    13.657        0.007              98.760              0.320
1209) LOYD_NAP    13.615        0.007              98.767              0.724
1210) MNPS_NAP    13.566        0.007              98.774              0.179
1211) RILA_NAP    13.437        0.007              98.781              1.344
1212) TN21_NAP    13.400        0.007              98.788              0.650
1213) BIGR_NAP    13.368        0.007              98.796              0.380
1214) COGA_NAP    13.350        0.007              98.803              0.790
1215) KYCP_NAP    13.277        0.007              98.810              0.263
1216) KYMH_NAP    13.251        0.007              98.817              1.132
1217) OHVW_NAP    13.239        0.007              98.824              0.287
1218) 1LSU_NAP    13.218        0.007              98.831              0.882
1219) MIHA_NAP    13.158        0.007              98.838              0.138
1220) TN23_NAP    13.110        0.007              98.845              0.542
1221) MNTH_NAP    13.034        0.007              98.851              1.160
1222) OHDR_NAP    12.949        0.007              98.858              1.123
1223) MICX_NAP    12.945        0.007              98.865              0.719
1224) PCK1_NAP    12.879        0.007              98.872              1.120
1225) MACC_NAP    12.878        0.007              98.879              0.374
1226) BELW_NAP    12.801        0.007              98.886              1.126
1227) INSB_NAP    12.770        0.007              98.892              0.472
1228) MIO1_NAP    12.748        0.007              98.899              0.994
1229) MOWB_NAP    12.596        0.007              98.906              0.594
1230) MITS_NAP    12.434        0.007              98.912              0.406
1231) IACI_NAP    12.395        0.007              98.919              0.369
1232) CNWM_NAP    12.356        0.007              98.925              0.322
1233) IAWN_NAP    12.329        0.007              98.932              0.650
1234) CHFA_NAP    12.308        0.007              98.939              0.985
1235) IAWU_NAP    12.261        0.006              98.945              0.186
1236) ANG2_NAP    12.013        0.006              98.951              1.092
1237) OHCL_NAP    12.010        0.006              98.958              0.451
1238) IANA_NAP    11.975        0.006              98.964              0.317
1239) CRON_NAP    11.970        0.006              98.970              1.919
1240) MICV_NAP    11.867        0.006              98.977              0.263
1241) MOST_NAP    11.846        0.006              98.983              0.442
1242) NCMU_NAP    11.748        0.006              98.989              0.971
1243) MNVC_NAP    11.684        0.006              98.995              0.155
1244) SUWI_NAP    11.655        0.006              99.002              3.151
1245) TALL_NAP    11.501        0.006              99.008              0.322
1246) IAWM_NAP    11.501        0.006              99.014              0.559
1247) MOMX_NAP    11.467        0.006              99.020              2.404
1248) LILL_NAP    11.387        0.006              99.026              0.698
1249) MNBS_NAP    11.345        0.006              99.032              1.861
1250) IAIN_NAP    11.294        0.006              99.038              0.104
1251) MNLS_NAP    11.274        0.006              99.044              1.365
1252) KNAP_NAP    11.191        0.006              99.050              1.888
1253) GOAN_NAP    11.170        0.006              99.056              1.990
1254) GAGR_NAP    11.096        0.006              99.061              0.381
1255) CN23_NAP    10.960        0.006              99.067              1.279
1256) IADE_NAP    10.947        0.006              99.073              0.079
1257) IAMR_NAP    10.922        0.006              99.079              0.111
1258) NCFC_NAP    10.900        0.006              99.085              0.505
1259) EFAY_NAP    10.897        0.006              99.090              0.384
1260) CLAY_NAP    10.865        0.006              99.096              1.907
1261) RIOB        10.851        0.006              99.102              3.001
1262) MIPW_NAP    10.745        0.006              99.108              0.239
1263) TN22_NAP    10.720        0.006              99.113              0.580
1264) KYDH_NAP    10.659        0.006              99.119              0.474
1265) ERLA_NAP    10.637        0.006              99.125              0.213
1266) MOVB_NAP    10.528        0.006              99.130              0.693
1267) MIDD_NAP    10.517        0.006              99.136              0.168
1268) INAB_NAP    10.426        0.006              99.141              0.527
1269) LMCN_NAP    10.320        0.005              99.147              0.949
1270) NEMI_NAP    10.311        0.005              99.152              2.068
1271) ALDO_NAP    10.254        0.005              99.158              0.641
1272) ALA1_NAP    10.234        0.005              99.163              0.617
1273) NARA_NAP    10.226        0.005              99.168              0.982
1274) MITC_NAP    10.220        0.005              99.174              0.588
1275) IAAN_NAP    10.170        0.005              99.179              0.156
1276) ALHC_NAP    10.130        0.005              99.185              0.473
1277) MOHL_NAP    10.122        0.005              99.190              0.442
1278) ANG1_NAP    9.981        0.005              99.195              1.196
1279) AUBN_NAP    9.955        0.005              99.200              0.762
1280) ICT3_NAP    9.936        0.005              99.206              2.800
1281) IAMN_NAP    9.931        0.005              99.211              0.877
1282) MIPP_NAP    9.884        0.005              99.216              0.339
1283) IADO_NAP    9.822        0.005              99.221              0.090
1284) GALV_NAP    9.774        0.005              99.227              0.819
1285) AL76_NAP    9.734        0.005              99.232              0.388
1286) DQCY_NAP    9.722        0.005              99.237              1.387
1287) DP6B_NAP    9.617        0.005              99.242              1.958
1288) CHEK_NAP    9.600        0.005              99.247              1.020
1289) MIWC_NAP    9.556        0.005              99.252              0.134
1290) ALLA_NAP    9.499        0.005              99.257              0.794
1291) GDMA_NAP    9.477        0.005              99.262              1.259
1292) KAN1_NAP    9.438        0.005              99.267              0.482
1293) HAMM_NAP    9.432        0.005              99.272              0.383
1294) BNFY_NAP    9.391        0.005              99.277              0.293
1295) MOBG_NAP    9.255        0.005              99.282              0.316
1296) MOBE_NAP    9.164        0.005              99.287              0.336
1297) CORN        9.124        0.005              99.292              1.528
1298) KSME_NAP    9.059        0.005              99.296              0.786
1299) TXSI_NAP    8.908        0.005              99.301              2.167
1300) KYTE_NAP    8.842        0.005              99.306              0.330
1301) LS05_NAP    8.835        0.005              99.311              0.913
1302) MOB1_NAP    8.832        0.005              99.315              1.049
1303) SOWR_NAP    8.831        0.005              99.320              0.149
1304) MIHV_NAP    8.726        0.005              99.325              0.106
1305) MNCK_NAP    8.639        0.005              99.329              2.137
1306) MNMA_NAP    8.634        0.005              99.334              3.294
1307) IAWK_NAP    8.542        0.005              99.338              0.761
1308) MOWR_NAP    8.534        0.005              99.343              0.813
1309) DAND_NAP    8.530        0.005              99.347              0.530
1310) INFW_NAP    8.474        0.004              99.352              0.216
1311) OSEO_NAP    8.371        0.004              99.356              0.759
1312) HCES_NAP    8.337        0.004              99.361              2.732
1313) STCF_NAP    8.277        0.004              99.365              0.859
1314) INMD_NAP    8.268        0.004              99.369              0.923
1315) MSKY_NAP    8.255        0.004              99.374              0.191
1316) MIOT_NAP    8.189        0.004              99.378              1.110
1317) MESE_NAP    8.147        0.004              99.382              0.309
1318) STL0_NAP    8.105        0.004              99.387              1.750
1319) IAWO_NAP    8.089        0.004              99.391              0.457
1320) FOLA_NAP    8.051        0.004              99.395              1.054
1321) MNCC_NAP    8.032        0.004              99.399              0.097
1322) MNSY_NAP    8.016        0.004              99.404              1.644
1323) LAER_NAP    8.008        0.004              99.408              0.559
1324) SNLK_NAP    7.927        0.004              99.412              0.598
1325) UPMO_NAP    7.727        0.004              99.416              0.288
1326) MOEB_NAP    7.659        0.004              99.420              1.329
1327) PIGT_NAP    7.638        0.004              99.424              0.834
1328) IAEL_NAP    7.626        0.004              99.428              0.264
1329) LOU1_NAP    7.604        0.004              99.432              1.097
1330) NOR2_NAP    7.538        0.004              99.436              0.747
1331) TN28_NAP    7.483        0.004              99.440              0.346
1332) ALCN_NAP    7.454        0.004              99.444              0.349
1333) ARPG_NAP    7.432        0.004              99.448              0.407
1334) IUCO_NAP    7.406        0.004              99.452              0.810
1335) INAX_NAP    7.349        0.004              99.456              0.659
1336) IAWB_NAP    7.321        0.004              99.460              0.388
1337) CALE_NAP    7.271        0.004              99.464              1.439
1338) GALB_NAP    7.264        0.004              99.468              0.111
1339) IANH_NAP    7.256        0.004              99.471              1.044
1340) MIHO_NAP    7.209        0.004              99.475              0.235
1341) CNC0_NAP    7.182        0.004              99.479              0.265
1342) HAUG_NAP    7.169        0.004              99.483              0.291
1343) MNEY_NAP    7.169        0.004              99.487              1.183
1344) LARD_NAP    7.167        0.004              99.490              1.462
1345) MNBM_NAP    7.094        0.004              99.494              1.250
1346) HRST_NAP    7.030        0.004              99.498              2.857
1347) KYAS_NAP    7.011        0.004              99.502              7.055
1348) MITO_NAP    6.926        0.004              99.505              0.710
1349) DSTR_NAP    6.865        0.004              99.509              0.411
1350) GVMS_NAP    6.846        0.004              99.513              0.333
1351) MOBW_NAP    6.822        0.004              99.516              0.435
1352) TXGV_NAP    6.812        0.004              99.520              0.756
1353) IRRI_NAP    6.760        0.004              99.523              0.761
1354) WWED_NAP    6.678        0.004              99.527              0.053
1355) LIMW_NAP    6.645        0.004              99.530              5.260
1356) INTP_NAP    6.627        0.004              99.534              0.545
1357) MING_NAP    6.523        0.003              99.537              0.598
1358) MIGH_NAP    6.518        0.003              99.541              0.202
1359) MNGV_NAP    6.501        0.003              99.544              1.461
1360) AL60_NAP    6.500        0.003              99.548              0.362
1361) CVMS_NAP    6.494        0.003              99.551              1.704
1362) VIUA_NAP    6.453        0.003              99.555              0.482
1363) IADU_NAP    6.434        0.003              99.558              0.258
1364) INPD_NAP    6.430        0.003              99.561              0.446
1365) STLU_NAP    6.419        0.003              99.565              0.976
1366) JFWS_NAP    6.396        0.003              99.568              0.121
1367) WIRB_NAP    6.361        0.003              99.572              0.327
1368) PENG_NAP    6.332        0.003              99.575              1.671
1369) ALNB_NAP    6.292        0.003              99.578              0.398
1370) MIMN_NAP    6.274        0.003              99.582              0.506
1371) INSG_NAP    6.269        0.003              99.585              0.651
1372) INWB_NAP    6.268        0.003              99.588              0.413
1373) IACB_NAP    6.240        0.003              99.591              2.297
1374) TM04_NAP    6.229        0.003              99.595              0.882
1375) IADA_NAP    6.139        0.003              99.598              0.542
1376) INSY_NAP    6.120        0.003              99.601              0.414
1377) PNCY_NAP    6.097        0.003              99.604              0.180
1378) STLE_NAP    6.001        0.003              99.608              0.478
1379) TIKA_NAP    5.990        0.003              99.611              1.562
1380) CRLT_NAP    5.936        0.003              99.614              0.694
1381) GATF_NAP    5.909        0.003              99.617              0.675
1382) BLRW_NAP    5.875        0.003              99.620              0.709
1383) MOSR_NAP    5.808        0.003              99.623              0.433
1384) TN25_NAP    5.800        0.003              99.626              0.421
1385) MOSI_NAP    5.782        0.003              99.629              1.376
1386) TN27_NAP    5.757        0.003              99.632              1.051
1387) P803_NAP    5.752        0.003              99.636              0.932
1388) MIMK_NAP    5.669        0.003              99.639              0.273
1389) AWES_NAP    5.659        0.003              99.642              0.406
1390) MICO_NAP    5.649        0.003              99.644              0.054
1391) MIIW_NAP    5.616        0.003              99.647              0.889
1392) MOPC_NAP    5.590        0.003              99.650              0.570
1393) IAMQ_NAP    5.583        0.003              99.653              0.138
1394) BKLY_NAP    5.574        0.003              99.656              1.612
1395) ALTA_NAP    5.555        0.003              99.659              0.573
1396) ZME1_NAP    5.480        0.003              99.662              0.162
1397) INMT_NAP    5.393        0.003              99.665              0.312
1398) MISH_NAP    5.363        0.003              99.668              0.301
1399) MSGN_NAP    5.348        0.003              99.671              0.305
1400) HTV1_NAP    5.330        0.003              99.674              0.498
1401) TIGR_NAP    5.281        0.003              99.676              1.264
1402) BRCE_NAP    5.270        0.003              99.679              0.372
1403) LACR_NAP    5.221        0.003              99.682              0.900
1404) HOUM_NAP    5.211        0.003              99.685              0.403
1405) INCB_NAP    5.186        0.003              99.687              0.223
1406) SJB1_NAP    5.179        0.003              99.690              0.435
1407) INGG_NAP    5.176        0.003              99.693              0.598
1408) IACO_NAP    5.172        0.003              99.696              0.885
1409) CRST_NAP    5.117        0.003              99.698              0.259
1410) MSB6_NAP    5.094        0.003              99.701              0.455
1411) IATI_NAP    5.094        0.003              99.704              1.505
1412) MONW_NAP    5.083        0.003              99.706              1.887
1413) BLFA_NAP    5.051        0.003              99.709              0.391
1414) PTGV_NAP    5.020        0.003              99.712              0.480
1415) SECA_NAP    4.878        0.003              99.714              0.435
1416) ELKH_NAP    4.798        0.003              99.717              0.484
1417) MIHT_NAP    4.778        0.003              99.719              0.101
1418) TN38_NAP    4.760        0.003              99.722              0.472
1419) TN32_NAP    4.732        0.003              99.724              0.395
1420) CCGN_NAP    4.720        0.002              99.727              0.081
1421) DOLE_NAP    4.696        0.002              99.729              0.180
1422) LWES_NAP    4.606        0.002              99.732              0.624
1423) RICE_NAP    4.597        0.002              99.734              0.630
1424) MOFE_NAP    4.584        0.002              99.737              0.687
1425) VIC1_NAP    4.566        0.002              99.739              1.055
1426) GACO_NAP    4.550        0.002              99.742              0.477
1427) MCTY_NAP    4.543        0.002              99.744              0.499
1428) MIMU_NAP    4.535        0.002              99.746              0.979
1429) INBR_NAP    4.532        0.002              99.749              0.479
1430) MIQE_NAP    4.511        0.002              99.751              1.178
1431) MILT_NAP    4.455        0.002              99.753              1.382
1432) MOLN_NAP    4.423        0.002              99.756              1.250
1433) MNRF_NAP    4.370        0.002              99.758              0.233
1434) MSYZ_NAP    4.370        0.002              99.760              0.535
1435) IASA_NAP    4.312        0.002              99.763              0.272
1436) ALHL_NAP    4.310        0.002              99.765              0.507
1437) AL70_NAP    4.287        0.002              99.767              0.465
1438) MFLD_NAP    4.246        0.002              99.770              1.496
1439) MOKE_NAP    4.235        0.002              99.772              0.425
1440) MOMK_NAP    4.205        0.002              99.774              2.408
1441) MIBH_NAP    4.165        0.002              99.776              1.457
1442) KJUN_NAP    4.155        0.002              99.778              2.647
1443) SUP1_NAP    4.142        0.002              99.781              1.353
1444) NWCC_NAP    4.127        0.002              99.783              0.764
1445) MOCM_NAP    4.104        0.002              99.785              0.732
1446) ALAN_NAP    4.101        0.002              99.787              0.346
1447) PLIN_NAP    4.046        0.002              99.789              0.136
1448) WILT_NAP    4.033        0.002              99.791              1.577
1449) UNPM_NAP    4.024        0.002              99.794              0.709
1450) MSCL_NAP    4.010        0.002              99.796              0.478
1451) ARMH_NAP    3.950        0.002              99.798              0.215
1452) SHRG_NAP    3.924        0.002              99.800              0.280
1453) GAMB_NAP    3.846        0.002              99.802              1.015
1454) POGE_NAP    3.837        0.002              99.804              0.949
1455) TN45_NAP    3.771        0.002              99.806              0.368
1456) CCGS_NAP    3.743        0.002              99.808              1.276
1457) LYST_NAP    3.735        0.002              99.810              0.235
1458) JABS_NAP    3.716        0.002              99.812              0.257
1459) COVG_NAP    3.711        0.002              99.814              0.136
1460) TGMX_NAP    3.699        0.002              99.816              8.249
1461) KA16_NAP    3.675        0.002              99.818              1.287
1462) INPL_NAP    3.668        0.002              99.820              0.444
1463) SCCB_NAP    3.588        0.002              99.822              0.908
1464) BVHS_NAP    3.583        0.002              99.823              0.408
1465) MOOE_NAP    3.582        0.002              99.825              0.433
1466) PHAR_NAP    3.571        0.002              99.827              1.584
1467) MSNA_NAP    3.559        0.002              99.829              0.297
1468) PRON_NAP    3.556        0.002              99.831              0.502
1469) KA23_NAP    3.547        0.002              99.833              0.941
1470) AL30_NAP    3.485        0.002              99.835              0.298
1471) KYTC_NAP    3.457        0.002              99.837              0.970
1472) MNLF_NAP    3.451        0.002              99.838              0.986
1473) TND2_NAP    3.412        0.002              99.840              0.987
1474) MMD1_NAP    3.398        0.002              99.842              0.649
1475) TN34_NAP    3.391        0.002              99.844              0.348
1476) GAML_NAP    3.303        0.002              99.845              0.956
1477) CN24_NAP    3.255        0.002              99.847              0.790
1478) MAWA_NAP    3.209        0.002              99.849              0.741
1479) WLCI_NAP    3.187        0.002              99.851              0.718
1480) INBD_NAP    3.170        0.002              99.852              0.454
1481) TND1_NAP    3.163        0.002              99.854              1.582
1482) KAR5_NAP    3.115        0.002              99.856              0.532
1483) MAIR_NAP    3.096        0.002              99.857              0.355
1484) KEW1_NAP    3.095        0.002              99.859              2.029
1485) ILSA_NAP    3.080        0.002              99.861              0.323
1486) ATL1_NAP    3.048        0.002              99.862              0.616
1487) ILUC_NAP    3.048        0.002              99.864              0.973
1488) HGIS_NAP    3.009        0.002              99.865              0.784
1489) SG25_NAP    3.003        0.002              99.867              0.381
1490) KA21_NAP    2.953        0.002              99.868              0.395
1491) MSJK_NAP    2.933        0.002              99.870              0.667
1492) INSI_NAP    2.915        0.002              99.872              0.259
1493) RLAP_NAP    2.900        0.002              99.873              0.477
1494) CSAL_NAP    2.898        0.002              99.875              0.903
1495) LAKJ_NAP    2.847        0.002              99.876              1.458
1496) BLMM_NAP    2.827        0.001              99.878              0.233
1497) MOJK_NAP    2.822        0.001              99.879              0.453
1498) RIS5_NAP    2.816        0.001              99.881              0.498
1499) WACA_NAP    2.814        0.001              99.882              0.969
1500) LYNE_NAP    2.753        0.001              99.884              0.385
1501) WNCI_NAP    2.740        0.001              99.885              0.158
1502) ALCU_NAP    2.726        0.001              99.886              0.518
1503) FLE5_NAP    2.717        0.001              99.888              0.248
1504) INFR_NAP    2.699        0.001              99.889              0.688
1505) TN31_NAP    2.692        0.001              99.891              0.467
1506) INHC_NAP    2.688        0.001              99.892              0.032
1507) SABY_NAP    2.685        0.001              99.894              0.549
1508) MRKB_NAP    2.685        0.001              99.895              1.275
1509) STPT_NAP    2.684        0.001              99.896              0.401
1510) MODX_NAP    2.673        0.001              99.898              0.541
1511) KEEE_NAP    2.570        0.001              99.899              0.487
1512) LCHS_NAP    2.537        0.001              99.901              0.588
1513) INWN_NAP    2.526        0.001              99.902              0.935
1514) GRS2_NAP    2.511        0.001              99.903              0.106
1515) JALE_NAP    2.508        0.001              99.905              0.594
1516) DFNK_NAP    2.473        0.001              99.906              1.152
1517) SUP2_NAP    2.469        0.001              99.907              1.105
1518) INLP_NAP    2.451        0.001              99.908              0.427
1519) HAC1_NAP    2.445        0.001              99.910              1.446
1520) KAR8_NAP    2.431        0.001              99.911              0.143
1521) AL40_NAP    2.425        0.001              99.912              0.122
1522) INTC_NAP    2.412        0.001              99.914              0.677
1523) TN42_NAP    2.391        0.001              99.915              0.759
1524) MIL1_NAP    2.383        0.001              99.916              0.585
1525) ALCL_NAP    2.347        0.001              99.917              0.489
1526) IAKN_NAP    2.332        0.001              99.919              2.270
1527) COM0_NAP    2.308        0.001              99.920              0.134
1528) MOGC_NAP    2.265        0.001              99.921              0.336
1529) TN37_NAP    2.257        0.001              99.922              0.495
1530) ALEB_NAP    2.213        0.001              99.923              0.581
1531) BLOM_NAP    2.212        0.001              99.925              0.540
1532) TN49_NAP    2.183        0.001              99.926              0.554
1533) WAAU_NAP    2.177        0.001              99.927              0.420
1534) PCLA_NAP    2.174        0.001              99.928              0.265
1535) FREO_NAP    2.174        0.001              99.929              13.018
1536) INCL_NAP    2.157        0.001              99.930              0.684
1537) INRN_NAP    2.151        0.001              99.931              0.904
1538) TM12_NAP    2.145        0.001              99.933              0.106
1539) AL35_NAP    2.132        0.001              99.934              0.688
1540) ROSS_NAP    2.080        0.001              99.935              2.089
1541) GACL_NAP    2.060        0.001              99.936              0.843
1542) INMO_NAP    2.004        0.001              99.937              0.713
1543) SIBA_NAP    1.989        0.001              99.938              0.791
1544) MAON_NAP    1.969        0.001              99.939              0.074
1545) STL3_NAP    1.956        0.001              99.940              0.267
1546) IRMA_NAP    1.940        0.001              99.941              0.356
1547) INCR_NAP    1.928        0.001              99.942              0.550
1548) MSOX_NAP    1.922        0.001              99.943              0.386
1549) ANGO_NAP    1.913        0.001              99.944              1.655
1550) KAR9_NAP    1.913        0.001              99.945              0.535
1551) NMKM_NAP    1.901        0.001              99.946              0.672
1552) GAEU_NAP    1.899        0.001              99.947              2.194
1553) NDBC_NAP    1.877        0.001              99.948              0.189
