
The station contributions are:
    Name     Contribution  %Contribution   Accumulated cont.    Magnitude
1049) MIO2_NAP    22.639        0.012              97.238              0.260
1050) MNML_NAP    22.622        0.012              97.250              0.794
1051) TXAR_NAP    22.548        0.012              97.262              0.371
1052) MOSE_NAP    22.491        0.012              97.273              0.588
1053) MNVI_NAP    22.436        0.012              97.285              1.225
1054) MNOM_NAP    22.378        0.012              97.297              1.235
1055) IAGC_NAP    22.317        0.012              97.309              0.159
1056) TXTR_NAP    22.274        0.012              97.321              1.909
1057) 1NSU_NAP    22.248        0.012              97.333              1.106
1058) MNIF_NAP    22.214        0.012              97.344              1.870
1059) HMLK_NAP    22.196        0.012              97.356              0.676
1060) OHHA_NAP    22.049        0.012              97.368              0.052
1061) TXRO_NAP    22.036        0.012              97.379              1.215
1062) MPLE_NAP    21.973        0.012              97.391              0.121
1063) ARIA_NAP    21.880        0.012              97.403              2.141
1064) KNS1_NAP    21.861        0.012              97.414              0.747
1065) TXBM_NAP    21.847        0.012              97.426              0.951
1066) MNRW_NAP    21.756        0.012              97.437              0.222
1067) TN17_NAP    21.719        0.011              97.449              0.357
1068) GASP_NAP    21.579        0.011              97.460              5.239
1069) KYGB_NAP    21.549        0.011              97.472              5.263
1070) NCG1_NAP    21.430        0.011              97.483              0.310
1071) MNAV_NAP    21.419        0.011              97.494              0.583
1072) GOAV_NAP    21.382        0.011              97.505              5.229
1073) OHMR_NAP    21.363        0.011              97.517              0.479
1074) MISJ_NAP    21.325        0.011              97.528              0.095
1075) MOMF_NAP    21.314        0.011              97.539              0.469
1076) CJTR_NAP    21.302        0.011              97.551              0.562
1077) MNAS_NAP    21.278        0.011              97.562              1.448
1078) WISN_NAP    21.147        0.011              97.573              1.178
1079) OHPR_NAP    20.927        0.011              97.584              0.638
1080) LSUA_NAP    20.858        0.011              97.595              0.358
1081) IAMT_NAP    20.816        0.011              97.606              0.255
1082) IAOK_NAP    20.725        0.011              97.617              0.131
1083) MOEL_NAP    20.686        0.011              97.628              0.559
1084) MNGA_NAP    20.539        0.011              97.639              0.885
1085) MCN1_NAP    20.472        0.011              97.650              0.475
1086) WVS5_NAP    20.459        0.011              97.661              0.831
1087) MOJC_NAP    20.458        0.011              97.671              0.496
1088) MNAA_NAP    20.370        0.011              97.682              0.195
1089) MIIT_NAP    20.318        0.011              97.693              0.283
1090) IAWS_NAP    20.233        0.011              97.704              0.133
1091) KYTH_NAP    20.166        0.011              97.714              1.053
1092) MCD1_NAP    20.138        0.011              97.725              0.817
1093) OHRI_NAP    20.086        0.011              97.736              1.722
1094) MTHN_NAP    19.978        0.011              97.746              0.968
1095) CHET_NAP    19.943        0.011              97.757              0.577
1096) TONY_NAP    19.941        0.011              97.767              1.645
1097) MIKS_NAP    19.783        0.010              97.778              0.165
1098) 1ULM_NAP    19.766        0.010              97.788              0.417
1099) SCYC_NAP    19.596        0.010              97.799              0.360
1100) NCLI_NAP    19.496        0.010              97.809              0.258
1101) SCJR_NAP    19.458        0.010              97.819              0.477
1102) GASK_NAP    19.415        0.010              97.829              0.358
1103) MIAR_NAP    19.371        0.010              97.840              0.724
1104) TXHM_NAP    19.313        0.010              97.850              2.362
1105) MIHD_NAP    19.287        0.010              97.860              0.348
1106) US2O_NAP    19.252        0.010              97.870              1.430
1107) MIGD_NAP    19.181        0.010              97.880              0.699
1108) CLK1_NAP    19.129        0.010              97.891              1.393
1109) MOMG_NAP    19.111        0.010              97.901              0.522
1110) TN16_NAP    19.111        0.010              97.911              0.720
1111) KYBO_NAP    19.105        0.010              97.921              0.272
1112) CHSN_NAP    19.093        0.010              97.931              0.991
1113) IABL_NAP    19.070        0.010              97.941              0.462
1114) OHWI_NAP    19.067        0.010              97.951              0.993
1115) MNBD_NAP    19.041        0.010              97.961              0.982
1116) VABG_NAP    19.024        0.010              97.971              1.150
1117) DEFI_NAP    18.959        0.010              97.981              0.997
1118) MOSH_NAP    18.950        0.010              97.991              1.360
1119) MNEX_NAP    18.866        0.010              98.001              2.125
1120) MINI_NAP    18.821        0.010              98.011              1.623
1121) ASND_NAP    18.654        0.010              98.021              1.393
1122) EKY1_NAP    18.618        0.010              98.031              2.051
1123) SFDP        18.556        0.010              98.041              1.953
1124) MOMO_NAP    18.550        0.010              98.051              0.782
1125) ARBT_NAP    18.550        0.010              98.060              0.661
1126) GAL1_NAP    18.337        0.010              98.070              0.801
1127) MIBC_NAP    18.305        0.010              98.080              0.615
1128) WIS1_NAP    18.239        0.010              98.090              0.977
1129) MNHB_NAP    18.216        0.010              98.099              1.348
1130) BEA5_NAP    18.177        0.010              98.109              6.470
1131) MILS_NAP    18.168        0.010              98.118              1.224
1132) MIGL_NAP    17.988        0.010              98.128              0.365
1133) SIHS_NAP    17.916        0.009              98.137              0.328
1134) CASS_NAP    17.908        0.009              98.147              0.645
1135) GOGA_NAP    17.870        0.009              98.156              0.329
1136) GANW_NAP    17.866        0.009              98.166              0.361
1137) BGOH_NAP    17.823        0.009              98.175              0.631
1138) MNPR_NAP    17.781        0.009              98.185              0.840
1139) MNFR_NAP    17.724        0.009              98.194              1.159
1140) MOVE_NAP    17.712        0.009              98.203              0.496
1141) IAAT_NAP    17.670        0.009              98.213              0.224
1142) MINH_NAP    17.659        0.009              98.222              0.768
1143) MIKK_NAP    17.648        0.009              98.231              0.625
1144) MNLK_NAP    17.479        0.009              98.241              0.603
1145) MIHL_NAP    17.421        0.009              98.250              0.706
1146) MICW_NAP    17.301        0.009              98.259              0.163
1147) MIBO_NAP    17.219        0.009              98.268              0.672
1148) MEAD_NAP    17.187        0.009              98.277              4.986
1149) CMP1        17.173        0.009              98.286              2.145
1150) MEM2_NAP    17.161        0.009              98.295              1.764
1151) TN26_NAP    17.104        0.009              98.304              0.320
1152) IASI_NAP    17.075        0.009              98.313              0.070
1153) MOWS_NAP    16.899        0.009              98.322              0.588
1154) NOR1_NAP    16.675        0.009              98.331              0.495
1155) MION_NAP    16.598        0.009              98.340              0.041
1156) MIND_NAP    16.528        0.009              98.349              1.048
1157) PABB_NAP    16.407        0.009              98.357              0.194
1158) OHTU_NAP    16.298        0.009              98.366              0.837
1159) MNDU_NAP    16.292        0.009              98.375              1.264
1160) MNBK_NAP    16.276        0.009              98.383              0.857
1161) GAMC_NAP    16.211        0.009              98.392              0.305
1162) MITU_NAP    16.197        0.009              98.400              3.142
1163) MOGF_NAP    16.179        0.009              98.409              0.492
1164) MOED_NAP    16.146        0.009              98.418              0.453
1165) GRAR_NAP    16.115        0.009              98.426              0.432
1166) KST2_NAP    16.054        0.008              98.435              0.377
1167) IAWA_NAP    16.023        0.008              98.443              0.323
1168) HDF1_NAP    15.886        0.008              98.451              13.700
1169) NDSK_NAP    15.885        0.008              98.460              0.111
1170) GABY_NAP    15.850        0.008              98.468              0.503
1171) KYSC_NAP    15.685        0.008              98.477              0.196
1172) GABR_NAP    15.673        0.008              98.485              0.438
1173) KYTG_NAP    15.585        0.008              98.493              0.802
1174) STP6_NAP    15.530        0.008              98.501              0.332
1175) OHMD_NAP    15.461        0.008              98.509              1.104
1176) HRUF_NAP    15.460        0.008              98.518              0.530
1177) MNEB_NAP    15.326        0.008              98.526              0.963
1178) LS01_NAP    15.315        0.008              98.534              0.330
1179) IAFA_NAP    15.276        0.008              98.542              0.491
1180) TLDO_NAP    15.221        0.008              98.550              0.086
1181) PNR1_NAP    15.203        0.008              98.558              0.341
1182) LS07_NAP    15.190        0.008              98.566              1.248
1183) THHR_NAP    15.145        0.008              98.574              0.355
1184) IAAA_NAP    14.964        0.008              98.582              0.719
1185) IAML_NAP    14.931        0.008              98.590              0.140
1186) MNWB_NAP    14.930        0.008              98.598              0.061
1187) MNCT_NAP    14.598        0.008              98.605              1.401
1188) CLK6_NAP    14.558        0.008              98.613              1.960
1189) ARM3_NAP    14.498        0.008              98.621              0.721
1190) LTEC_NAP    14.476        0.008              98.629              1.027
1191) TN24_NAP    14.376        0.008              98.636              0.717
1192) PSCC_NAP    14.339        0.008              98.644              0.463
1193) IACE_NAP    14.330        0.008              98.651              0.416
1194) MNHN_NAP    14.314        0.008              98.659              1.129
1195) HAST_NAP    14.310        0.008              98.666              0.037
1196) MNWN_NAP    14.240        0.008              98.674              0.145
1197) MORK_NAP    14.212        0.008              98.681              0.165
1198) KYTD_NAP    14.073        0.007              98.689              1.130
1199) MINW_NAP    14.020        0.007              98.696              1.521
1200) MOHS_NAP    14.018        0.007              98.704              0.468
1201) MNCA_NAP    13.977        0.007              98.711              0.106
1202) SUP3_NAP    13.923        0.007              98.719              2.258
1203) IATA_NAP    13.834        0.007              98.726              0.106
1204) CHB1_NAP    13.824        0.007              98.733              1.106
1205) MODR_NAP    13.760        0.007              98.740              0.219
1206) KYTF_NAP    13.726        0.007              98.748              0.184
1207) MISI_NAP    13.637        0.007              98.755              0.717
1208) LOYD_NAP    13.606        0.007              98.762              0.727
1209) IANW_NAP    13.600        0.007              98.769              0.317
1210) MNPS_NAP    13.509        0.007              98.776              0.176
1211) TN21_NAP    13.461        0.007              98.784              0.651
1212) BIGR_NAP    13.407        0.007              98.791              0.381
1213) COGA_NAP    13.355        0.007              98.798              0.787
1214) RILA_NAP    13.352        0.007              98.805              1.339
1215) KYCP_NAP    13.325        0.007              98.812              0.263
1216) KYMH_NAP    13.297        0.007              98.819              1.136
1217) OHVW_NAP    13.267        0.007              98.826              0.287
1218) 1LSU_NAP    13.231        0.007              98.833              0.879
1219) MIHA_NAP    13.181        0.007              98.840              0.140
1220) TN23_NAP    13.125        0.007              98.847              0.540
1221) MNTH_NAP    13.027        0.007              98.854              1.162
1222) MICX_NAP    12.989        0.007              98.861              0.721
1223) OHDR_NAP    12.983        0.007              98.867              1.122
1224) PCK1_NAP    12.852        0.007              98.874              1.118
1225) BELW_NAP    12.851        0.007              98.881              1.131
1226) MACC_NAP    12.845        0.007              98.888              0.374
1227) INSB_NAP    12.797        0.007              98.895              0.470
1228) MIO1_NAP    12.771        0.007              98.901              0.996
1229) MOWB_NAP    12.559        0.007              98.908              0.591
1230) MITS_NAP    12.455        0.007              98.915              0.407
1231) IACI_NAP    12.344        0.007              98.921              0.367
1232) CNWM_NAP    12.328        0.007              98.928              0.321
1233) IAWN_NAP    12.276        0.006              98.934              0.647
1234) CHFA_NAP    12.243        0.006              98.941              0.981
1235) IAWU_NAP    12.207        0.006              98.947              0.185
1236) ANG2_NAP    12.091        0.006              98.953              1.084
1237) OHCL_NAP    12.043        0.006              98.960              0.454
1238) IANA_NAP    11.924        0.006              98.966              0.315
1239) MICV_NAP    11.898        0.006              98.972              0.262
1240) CRON_NAP    11.872        0.006              98.979              1.918
1241) MOST_NAP    11.798        0.006              98.985              0.440
1242) NCMU_NAP    11.673        0.006              98.991              0.965
1243) MNVC_NAP    11.654        0.006              98.997              0.151
1244) SUWI_NAP    11.593        0.006              99.003              3.150
1245) TALL_NAP    11.512        0.006              99.010              0.322
1246) MOMX_NAP    11.467        0.006              99.016              2.406
1247) IAWM_NAP    11.461        0.006              99.022              0.561
1248) LILL_NAP    11.400        0.006              99.028              0.705
1249) MNBS_NAP    11.341        0.006              99.034              1.862
1250) MNLS_NAP    11.272        0.006              99.040              1.368
1251) IAIN_NAP    11.251        0.006              99.046              0.107
1252) KNAP_NAP    11.202        0.006              99.052              1.892
1253) GAGR_NAP    11.118        0.006              99.057              0.382
1254) GOAN_NAP    11.094        0.006              99.063              1.988
1255) NCFC_NAP    10.919        0.006              99.069              0.509
1256) IADE_NAP    10.907        0.006              99.075              0.081
1257) EFAY_NAP    10.886        0.006              99.081              0.385
1258) IAMR_NAP    10.877        0.006              99.086              0.112
1259) CLAY_NAP    10.840        0.006              99.092              1.909
1260) RIOB        10.794        0.006              99.098              2.948
1261) TN22_NAP    10.785        0.006              99.104              0.582
1262) MIPW_NAP    10.778        0.006              99.109              0.239
1263) KYDH_NAP    10.690        0.006              99.115              0.473
1264) ERLA_NAP    10.666        0.006              99.121              0.214
1265) CN23_NAP    10.621        0.006              99.126              1.171
1266) MIDD_NAP    10.528        0.006              99.132              0.168
1267) MOVB_NAP    10.471        0.006              99.137              0.690
1268) INAB_NAP    10.455        0.006              99.143              0.526
1269) LMCN_NAP    10.422        0.006              99.148              0.950
1270) ALA1_NAP    10.292        0.005              99.154              0.620
1271) ALDO_NAP    10.291        0.005              99.159              0.643
1272) NEMI_NAP    10.257        0.005              99.165              2.068
1273) MITC_NAP    10.253        0.005              99.170              0.590
1274) ALHC_NAP    10.196        0.005              99.175              0.479
1275) IAAN_NAP    10.125        0.005              99.181              0.155
1276) MOHL_NAP    10.076        0.005              99.186              0.440
1277) ANG1_NAP    10.041        0.005              99.191              1.192
1278) NARA_NAP    10.014        0.005              99.197              0.983
1279) AUBN_NAP    9.970        0.005              99.202              0.762
1280) ICT3_NAP    9.932        0.005              99.207              2.802
1281) MIPP_NAP    9.916        0.005              99.213              0.339
1282) IAMN_NAP    9.898        0.005              99.218              0.876
1283) GALV_NAP    9.820        0.005              99.223              0.825
1284) IADO_NAP    9.779        0.005              99.228              0.088
1285) DQCY_NAP    9.773        0.005              99.233              1.392
1286) AL76_NAP    9.737        0.005              99.238              0.385
1287) DP6B_NAP    9.623        0.005              99.244              1.958
1288) CHEK_NAP    9.593        0.005              99.249              1.023
1289) MIWC_NAP    9.588        0.005              99.254              0.136
1290) HAMM_NAP    9.534        0.005              99.259              0.388
1291) GDMA_NAP    9.503        0.005              99.264              1.260
1292) ALLA_NAP    9.494        0.005              99.269              0.792
1293) BNFY_NAP    9.427        0.005              99.274              0.298
1294) KAN1_NAP    9.417        0.005              99.279              0.485
1295) MOBG_NAP    9.209        0.005              99.284              0.313
1296) MOBE_NAP    9.130        0.005              99.288              0.334
1297) KSME_NAP    9.079        0.005              99.293              0.781
1298) CORN        9.076        0.005              99.298              1.608
1299) TXSI_NAP    8.945        0.005              99.303              2.154
1300) SOWR_NAP    8.856        0.005              99.307              0.149
1301) KYTE_NAP    8.853        0.005              99.312              0.326
1302) LS05_NAP    8.832        0.005              99.317              0.913
1303) MIHV_NAP    8.757        0.005              99.321              0.107
1304) MOB1_NAP    8.728        0.005              99.326              1.043
1305) MNCK_NAP    8.637        0.005              99.331              2.138
1306) MNMA_NAP    8.610        0.005              99.335              3.288
1307) DAND_NAP    8.533        0.005              99.340              0.536
1308) IAWK_NAP    8.530        0.005              99.344              0.761
1309) INFW_NAP    8.496        0.004              99.349              0.217
1310) MOWR_NAP    8.491        0.004              99.353              0.811
1311) OSEO_NAP    8.330        0.004              99.358              0.759
1312) HCES_NAP    8.304        0.004              99.362              2.728
1313) INMD_NAP    8.286        0.004              99.366              0.921
1314) MSKY_NAP    8.274        0.004              99.371              0.190
1315) MIOT_NAP    8.267        0.004              99.375              1.115
1316) STCF_NAP    8.265        0.004              99.380              0.862
1317) STL0_NAP    8.126        0.004              99.384              1.751
1318) MESE_NAP    8.101        0.004              99.388              0.306
1319) IAWO_NAP    8.050        0.004              99.392              0.454
1320) MNSY_NAP    8.040        0.004              99.397              1.646
1321) FOLA_NAP    8.012        0.004              99.401              1.052
1322) MNCC_NAP    8.011        0.004              99.405              0.095
1323) LAER_NAP    7.986        0.004              99.409              0.561
1324) SNLK_NAP    7.895        0.004              99.413              0.597
1325) PIGT_NAP    7.664        0.004              99.418              0.836
1326) MOEB_NAP    7.642        0.004              99.422              1.328
1327) LOU1_NAP    7.598        0.004              99.426              1.094
1328) IAEL_NAP    7.587        0.004              99.430              0.261
1329) UPMO_NAP    7.578        0.004              99.434              0.260
1330) NOR2_NAP    7.558        0.004              99.438              0.750
1331) TN28_NAP    7.521        0.004              99.442              0.348
1332) ALCN_NAP    7.471        0.004              99.446              0.348
1333) IUCO_NAP    7.463        0.004              99.450              0.809
1334) ARPG_NAP    7.408        0.004              99.453              0.406
1335) INAX_NAP    7.368        0.004              99.457              0.657
1336) IAWB_NAP    7.289        0.004              99.461              0.386
1337) GALB_NAP    7.278        0.004              99.465              0.111
1338) MIHO_NAP    7.239        0.004              99.469              0.237
1339) CALE_NAP    7.237        0.004              99.473              1.439
1340) IANH_NAP    7.226        0.004              99.477              1.041
1341) LARD_NAP    7.193        0.004              99.480              1.450
1342) HAUG_NAP    7.158        0.004              99.484              0.295
1343) MNEY_NAP    7.136        0.004              99.488              1.185
1344) CNC0_NAP    7.113        0.004              99.492              0.249
1345) MNBM_NAP    7.099        0.004              99.495              1.252
1346) HRST_NAP    7.060        0.004              99.499              2.862
1347) KYAS_NAP    7.002        0.004              99.503              7.052
1348) DSTR_NAP    6.953        0.004              99.507              0.415
1349) MITO_NAP    6.938        0.004              99.510              0.710
1350) GVMS_NAP    6.910        0.004              99.514              0.338
1351) TXGV_NAP    6.853        0.004              99.517              0.753
1352) MOBW_NAP    6.784        0.004              99.521              0.432
1353) IRRI_NAP    6.774        0.004              99.525              0.765
1354) WWED_NAP    6.668        0.004              99.528              0.053
1355) INTP_NAP    6.660        0.004              99.532              0.545
1356) LIMW_NAP    6.609        0.003              99.535              5.262
1357) MIGH_NAP    6.548        0.003              99.539              0.203
1358) AL60_NAP    6.525        0.003              99.542              0.363
1359) MING_NAP    6.503        0.003              99.546              0.598
1360) MNGV_NAP    6.501        0.003              99.549              1.464
1361) INPD_NAP    6.453        0.003              99.552              0.444
1362) CVMS_NAP    6.444        0.003              99.556              1.700
1363) STLU_NAP    6.421        0.003              99.559              0.979
1364) VIUA_NAP    6.418        0.003              99.563              0.483
1365) IADU_NAP    6.403        0.003              99.566              0.259
1366) JFWS_NAP    6.354        0.003              99.569              0.118
1367) WIRB_NAP    6.345        0.003              99.573              0.330
1368) ALNB_NAP    6.307        0.003              99.576              0.399
1369) PENG_NAP    6.296        0.003              99.579              1.672
1370) INSG_NAP    6.290        0.003              99.583              0.650
1371) INWB_NAP    6.289        0.003              99.586              0.411
1372) MIMN_NAP    6.286        0.003              99.589              0.507
1373) TM04_NAP    6.245        0.003              99.593              0.883
1374) IACB_NAP    6.236        0.003              99.596              2.294
1375) INSY_NAP    6.143        0.003              99.599              0.413
1376) IADA_NAP    6.108        0.003              99.602              0.540
1377) PNCY_NAP    6.104        0.003              99.606              0.179
1378) STLE_NAP    5.997        0.003              99.609              0.478
1379) CRLT_NAP    5.957        0.003              99.612              0.692
1380) GATF_NAP    5.925        0.003              99.615              0.675
1381) BLRW_NAP    5.842        0.003              99.618              0.707
1382) TN25_NAP    5.839        0.003              99.621              0.422
1383) MOSR_NAP    5.801        0.003              99.624              0.434
1384) TN27_NAP    5.765        0.003              99.627              1.049
1385) MOSI_NAP    5.755        0.003              99.630              1.374
1386) P803_NAP    5.749        0.003              99.634              0.934
1387) AWES_NAP    5.704        0.003              99.637              0.409
1388) MIMK_NAP    5.693        0.003              99.640              0.275
1389) MICO_NAP    5.668        0.003              99.643              0.056
1390) MIIW_NAP    5.624        0.003              99.646              0.892
1391) ALTA_NAP    5.595        0.003              99.648              0.575
1392) BKLY_NAP    5.584        0.003              99.651              1.616
1393) MOPC_NAP    5.578        0.003              99.654              0.572
1394) IAMQ_NAP    5.551        0.003              99.657              0.140
1395) ZME1_NAP    5.466        0.003              99.660              0.162
1396) INMT_NAP    5.415        0.003              99.663              0.310
1397) MISH_NAP    5.387        0.003              99.666              0.300
1398) HTV1_NAP    5.377        0.003              99.669              0.503
1399) MSGN_NAP    5.350        0.003              99.672              0.305
1400) TIKA_NAP    5.328        0.003              99.674              1.452
1401) HOUM_NAP    5.274        0.003              99.677              0.400
1402) BRCE_NAP    5.248        0.003              99.680              0.372
1403) TIGR_NAP    5.228        0.003              99.683              1.264
1404) SJB1_NAP    5.225        0.003              99.686              0.440
1405) LACR_NAP    5.213        0.003              99.688              0.903
1406) INCB_NAP    5.213        0.003              99.691              0.224
1407) INGG_NAP    5.198        0.003              99.694              0.598
1408) IACO_NAP    5.158        0.003              99.697              0.885
1409) CRST_NAP    5.101        0.003              99.699              0.256
1410) MONW_NAP    5.084        0.003              99.702              1.890
1411) IATI_NAP    5.084        0.003              99.705              1.503
1412) MSB6_NAP    5.061        0.003              99.707              0.451
1413) BLFA_NAP    5.048        0.003              99.710              0.395
1414) PTGV_NAP    5.004        0.003              99.713              0.479
1415) SECA_NAP    4.853        0.003              99.715              0.437
1416) MIHT_NAP    4.796        0.003              99.718              0.099
1417) ELKH_NAP    4.792        0.003              99.720              0.487
1418) TN38_NAP    4.791        0.003              99.723              0.472
1419) TN32_NAP    4.756        0.003              99.725              0.394
1420) CCGN_NAP    4.730        0.003              99.728              0.083
1421) LWES_NAP    4.667        0.002              99.730              0.629
1422) DOLE_NAP    4.663        0.002              99.733              0.177
1423) VIC1_NAP    4.593        0.002              99.735              1.056
1424) MIMU_NAP    4.577        0.002              99.738              0.981
1425) RICE_NAP    4.567        0.002              99.740              0.628
1426) MOFE_NAP    4.559        0.002              99.742              0.685
1427) INBR_NAP    4.551        0.002              99.745              0.478
1428) MCTY_NAP    4.543        0.002              99.747              0.499
1429) MIQE_NAP    4.532        0.002              99.750              1.180
1430) GACO_NAP    4.527        0.002              99.752              0.470
1431) MILT_NAP    4.473        0.002              99.754              1.383
1432) MOLN_NAP    4.411        0.002              99.757              1.248
1433) MSYZ_NAP    4.399        0.002              99.759              0.540
1434) MNRF_NAP    4.352        0.002              99.761              0.231
1435) ALHL_NAP    4.324        0.002              99.764              0.507
1436) AL70_NAP    4.313        0.002              99.766              0.468
1437) IASA_NAP    4.282        0.002              99.768              0.270
1438) MOKE_NAP    4.221        0.002              99.770              0.424
1439) MFLD_NAP    4.210        0.002              99.773              1.497
1440) MOMK_NAP    4.187        0.002              99.775              2.405
1441) MIBH_NAP    4.185        0.002              99.777              1.455
1442) SUP1_NAP    4.185        0.002              99.779              1.357
1443) KJUN_NAP    4.166        0.002              99.781              2.642
1444) NWCC_NAP    4.137        0.002              99.784              0.765
1445) ALAN_NAP    4.113        0.002              99.786              0.347
1446) MOCM_NAP    4.093        0.002              99.788              0.735
1447) PLIN_NAP    4.020        0.002              99.790              0.134
1448) MSCL_NAP    4.012        0.002              99.792              0.478
1449) WILT_NAP    4.011        0.002              99.794              1.579
1450) ARMH_NAP    3.940        0.002              99.796              0.215
1451) UNPM_NAP    3.923        0.002              99.799              0.680
1452) SHRG_NAP    3.896        0.002              99.801              0.278
1453) GAMB_NAP    3.846        0.002              99.803              1.013
1454) POGE_NAP    3.801        0.002              99.805              0.950
1455) TN45_NAP    3.790        0.002              99.807              0.372
1456) CCGS_NAP    3.748        0.002              99.809              1.275
1457) COVG_NAP    3.736        0.002              99.811              0.136
1458) LYST_NAP    3.704        0.002              99.813              0.235
1459) INPL_NAP    3.691        0.002              99.815              0.443
1460) JABS_NAP    3.689        0.002              99.816              0.252
1461) KA16_NAP    3.665        0.002              99.818              1.285
1462) PHAR_NAP    3.624        0.002              99.820              1.576
1463) TGMX_NAP    3.621        0.002              99.822              8.244
1464) MSNA_NAP    3.574        0.002              99.824              0.301
1465) PRON_NAP    3.567        0.002              99.826              0.504
1466) BVHS_NAP    3.564        0.002              99.828              0.403
1467) SCCB_NAP    3.557        0.002              99.830              0.909
1468) MOOE_NAP    3.552        0.002              99.832              0.431
1469) KA23_NAP    3.524        0.002              99.834              0.938
1470) AL30_NAP    3.510        0.002              99.835              0.299
1471) KYTC_NAP    3.471        0.002              99.837              0.969
1472) MNLF_NAP    3.443        0.002              99.839              0.987
1473) TND2_NAP    3.418        0.002              99.841              0.987
1474) TN34_NAP    3.399        0.002              99.843              0.346
1475) GAML_NAP    3.298        0.002              99.844              0.956
1476) MAWA_NAP    3.224        0.002              99.846              0.744
1477) WLCI_NAP    3.197        0.002              99.848              0.719
1478) INBD_NAP    3.184        0.002              99.849              0.452
1479) TND1_NAP    3.171        0.002              99.851              1.582
1480) KAR5_NAP    3.105        0.002              99.853              0.531
1481) MAIR_NAP    3.088        0.002              99.854              0.354
1482) ILUC_NAP    3.059        0.002              99.856              0.972
1483) CN24_NAP    3.053        0.002              99.858              0.755
1484) ILSA_NAP    3.051        0.002              99.859              0.321
1485) ATL1_NAP    3.043        0.002              99.861              0.611
1486) KEW1_NAP    3.037        0.002              99.862              2.027
1487) SG25_NAP    3.012        0.002              99.864              0.383
1488) MMD1_NAP    2.995        0.002              99.866              0.631
1489) HGIS_NAP    2.990        0.002              99.867              0.780
1490) MSJK_NAP    2.960        0.002              99.869              0.672
1491) KA21_NAP    2.943        0.002              99.870              0.396
1492) INSI_NAP    2.930        0.002              99.872              0.261
1493) CSAL_NAP    2.908        0.002              99.873              0.906
1494) RLAP_NAP    2.879        0.002              99.875              0.475
1495) LAKJ_NAP    2.867        0.002              99.877              1.456
1496) BLMM_NAP    2.818        0.001              99.878              0.234
1497) RIS5_NAP    2.802        0.001              99.879              0.500
1498) MOJK_NAP    2.793        0.001              99.881              0.450
1499) WACA_NAP    2.777        0.001              99.882              0.969
1500) ALCU_NAP    2.752        0.001              99.884              0.519
1501) LYNE_NAP    2.734        0.001              99.885              0.384
1502) FLE5_NAP    2.732        0.001              99.887              0.253
1503) WNCI_NAP    2.725        0.001              99.888              0.157
1504) INFR_NAP    2.714        0.001              99.890              0.686
1505) TN31_NAP    2.704        0.001              99.891              0.465
1506) INHC_NAP    2.703        0.001              99.893              0.031
1507) STPT_NAP    2.677        0.001              99.894              0.404
1508) MODX_NAP    2.676        0.001              99.895              0.544
1509) MRKB_NAP    2.672        0.001              99.897              1.269
1510) KEEE_NAP    2.604        0.001              99.898              0.489
1511) LCHS_NAP    2.541        0.001              99.899              0.588
1512) GRS2_NAP    2.540        0.001              99.901              0.107
1513) INWN_NAP    2.540        0.001              99.902              0.933
1514) DFNK_NAP    2.492        0.001              99.903              1.155
1515) JALE_NAP    2.488        0.001              99.905              0.592
1516) SUP2_NAP    2.469        0.001              99.906              1.106
1517) INLP_NAP    2.466        0.001              99.907              0.426
1518) AL40_NAP    2.438        0.001              99.909              0.128
1519) INTC_NAP    2.430        0.001              99.910              0.675
1520) KAR8_NAP    2.416        0.001              99.911              0.140
1521) HAC1_NAP    2.416        0.001              99.913              1.442
1522) TN42_NAP    2.412        0.001              99.914              0.759
1523) MIL1_NAP    2.374        0.001              99.915              0.584
1524) ALCL_NAP    2.338        0.001              99.916              0.487
1525) IAKN_NAP    2.326        0.001              99.918              2.267
1526) COM0_NAP    2.297        0.001              99.919              0.136
1527) TN37_NAP    2.292        0.001              99.920              0.496
1528) MOGC_NAP    2.258        0.001              99.921              0.335
1529) ALEB_NAP    2.233        0.001              99.922              0.583
1530) BLOM_NAP    2.193        0.001              99.924              0.538
1531) TN49_NAP    2.191        0.001              99.925              0.555
1532) PCLA_NAP    2.178        0.001              99.926              0.267
1533) INCL_NAP    2.175        0.001              99.927              0.683
1534) FREO_NAP    2.175        0.001              99.928              13.019
1535) WAAU_NAP    2.171        0.001              99.929              0.423
1536) INRN_NAP    2.159        0.001              99.930              0.902
1537) AL35_NAP    2.144        0.001              99.932              0.687
1538) TM12_NAP    2.124        0.001              99.933              0.103
1539) ROSS_NAP    2.103        0.001              99.934              2.093
1540) GACL_NAP    2.048        0.001              99.935              0.840
1541) INMO_NAP    2.019        0.001              99.936              0.712
1542) SIBA_NAP    2.011        0.001              99.937              0.793
1543) SABY_NAP    1.976        0.001              99.938              0.470
1544) MAON_NAP    1.952        0.001              99.939              0.074
1545) IRMA_NAP    1.945        0.001              99.940              0.360
1546) INCR_NAP    1.942        0.001              99.941              0.548
1547) STL3_NAP    1.938        0.001              99.942              0.268
1548) MSOX_NAP    1.934        0.001              99.943              0.388
1549) GAEU_NAP    1.912        0.001              99.944              2.198
1550) KAR9_NAP    1.907        0.001              99.945              0.538
1551) NDBC_NAP    1.905        0.001              99.946              0.193
1552) ENG5_NAP    1.904        0.001              99.947              1.115
1553) NMKM_NAP    1.897        0.001              99.948              0.671
